offer_idx,b,r_x,r_y,env_id,mu_true_mean,mu_true_noise,regret_t,EV,Q_star,o_star,regret_exp,ece,mismatch,policy_error,regret_bound_t,temperature,model,L_eff,C,rho,slack,covered,t,trial,cum_regret,cum_regret_bound,history_length,intervention_mode,intervention_applied
1,1,1,1,general,"[0.5, 0.5]","[0.5754519731100167, 0.42454802688998333]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.0,0.8,gpt-4o,4,0.7142857142857143,2.6666666666666665,1.25,True,1,0,0.75,2.0,5,non_target,False
1,0,5,0,general,"[0.5, 0.5]","[0.7258917777154578, 0.27410822228454224]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,1.8875798565904405,0.8,gpt-4o,4,0.7142857142857143,1887579856.5904403,1.8875798565889408,True,2,0,0.7500000000014997,3.8875798565904405,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.3628198208517387, 0.6371801791482613]",0.6000000000000001,2.4,3.0,1,0.6000000000000001,0.09999999999999998,0.2807970779778824,0.1050005850202648,1.8289049377068745,0.8,gpt-4o,4,0.7142857142857143,3.0481748961781236,1.2289049377068744,True,3,0,1.3500000000014998,5.716484794297315,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.474818132821633, 0.525181867178367]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.17,0.13010847436199774,0.1050005850202648,1.426150523243336,0.8,gpt-4o,4,0.7142857142857143,1426150523.243336,1.4261505232418363,True,4,0,1.3500000000029995,7.142635317540652,5,non_target,True
0,0,3,3,general,"[0.5, 0.5]","[0.7250669927658224, 0.27493300723417763]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.0,0.8,gpt-4o,4,0.7142857142857143,2.6666666666666665,1.25,True,5,0,2.1000000000029995,9.142635317540652,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.6356353229130899, 0.3643646770869101]",0.4500000000000002,2.55,3.0,1,0.4500000000000002,0.09999999999999998,0.1807970779778824,0.1050005850202648,1.4289049377068745,0.8,gpt-4o,4,0.7142857142857143,3.1753443060152757,0.9789049377068744,True,6,0,2.5500000000029996,10.571540255247527,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.7044086818433666, 0.2955913181566335]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.166,0.08471056572973577,0.1050005850202648,1.2331303172857166,0.8,gpt-4o,4,0.7142857142857143,1233130317.2857165,1.233130317284217,True,7,0,2.5500000000044993,11.804670572533244,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.7684221490484271, 0.23157785095157293]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.07140000000000002,0.1149794810840992,0.1050005850202648,1.083920264417456,0.8,gpt-4o,4,0.7142857142857143,1083920264.417456,1.0839202644159562,True,8,0,2.550000000005999,12.8885908369507,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.6259097875447862, 0.3740902124552138]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.125,0.123003982944529,0.1050005850202648,1.2691611290020322,0.8,gpt-4o,4,0.7142857142857143,1269161129.002032,1.2691611290005325,True,9,0,2.5500000000074987,14.157751965952732,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.5008989002859634, 0.49910109971403666]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.16666666666666666,0.08463675237162305,0.1050005850202648,1.2347398257580275,0.8,gpt-4o,4,0.7142857142857143,1234739825.7580276,1.2347398257565279,True,10,0,2.5500000000089984,15.39249179171076,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.3373358801411138, 0.6626641198588862]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.0,0.8,gpt-4o,4,0.7142857142857143,2.6666666666666665,1.25,True,1,1,0.75,2.0,5,non_target,False
1,1,1,1,general,"[0.5, 0.5]","[0.37372900439184864, 0.6262709956081514]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,1.8875798565904405,0.8,gpt-4o,4,0.7142857142857143,1887579856.5904403,1.8875798565889408,True,2,1,0.7500000000014997,3.8875798565904405,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.2462608554963892, 0.7537391445036108]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,1.8875798565904405,0.8,gpt-4o,4,0.7142857142857143,1887579856.5904403,1.8875798565889408,True,3,1,0.7500000000029994,5.775159713180881,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.5991375866224309, 0.4008624133775691]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.4,0.17201283293476138,0.1050005850202648,2.2509108146772476,0.8,gpt-4o,4,0.7142857142857143,2250910814.6772475,2.250910814675748,True,4,1,0.7500000000044991,8.026070527858128,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.07178762093411473, 0.9282123790658853]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.25,0.14359896874746003,0.1050005850202648,1.7086839293566136,0.8,gpt-4o,4,0.7142857142857143,1708683929.3566134,1.708683929355114,True,5,1,0.7500000000059988,9.734754457214741,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.46399375130054443, 0.5360062486994556]",0.2999999999999998,2.7,3.0,1,0.2999999999999998,0.09999999999999998,0.08079707797788235,0.1050005850202648,1.0289049377068742,0.8,gpt-4o,4,0.7142857142857143,3.4296831256895826,0.7289049377068744,True,6,1,1.0500000000059986,10.763659394921616,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.18494633023339158, 0.8150536697666084]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.17,0.13010847436199774,0.1050005850202648,1.426150523243336,0.8,gpt-4o,4,0.7142857142857143,1426150523.243336,1.4261505232418363,True,7,1,1.0500000000074983,12.189809918164952,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.8488187048904017, 0.1511812951095983]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.21430000000000002,0.13744035182724307,0.1050005850202648,1.582049461675746,0.8,gpt-4o,4,0.7142857142857143,1582049461.6757457,1.5820494616742462,True,8,1,1.050000000008998,13.771859379840699,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.7035068954555301, 0.2964931045444698]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.25,0.14359896874746003,0.1050005850202648,1.7086839293566136,0.8,gpt-4o,4,0.7142857142857143,1708683929.3566134,1.708683929355114,True,9,1,1.0500000000104976,15.480543309197312,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.3584812851635826, 0.6415187148364174]",0.2999999999999998,2.7,3.0,1,0.2999999999999998,0.09999999999999998,0.08079707797788235,0.1050005850202648,1.0289049377068742,0.8,gpt-4o,4,0.7142857142857143,3.4296831256895826,0.7289049377068744,True,10,1,1.3500000000104975,16.509448246904185,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.32987279374068756, 0.6701272062593124]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.0,0.8,gpt-4o,4,0.7142857142857143,2.6666666666666665,1.25,True,1,2,0.75,2.0,5,non_target,False
1,1,1,1,general,"[0.5, 0.5]","[0.2085414304445915, 0.7914585695554085]",0.2999999999999998,2.7,3.0,1,0.2999999999999998,0.30000000000000004,0.04739133515736901,0.1050005850202648,1.4667105378533924,0.8,gpt-4o,4,0.7142857142857143,4.889035126177978,1.1667105378533926,True,2,2,1.0499999999999998,3.4667105378533924,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.2275945882107433, 0.7724054117892567]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.499999999999,0.19332136980108594,0.1050005850202648,2.6218592478539744,0.8,gpt-4o,4,0.7142857142857143,2621859247.8539743,2.6218592478524747,True,3,2,1.0500000000014995,6.088569785707367,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.5155362552105347, 0.4844637447894653]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.499999999999,0.19332136980108594,0.1050005850202648,2.6218592478539744,0.8,gpt-4o,4,0.7142857142857143,2621859247.8539743,2.6218592478524747,True,4,2,1.0500000000029992,8.710429033561342,5,non_target,True
