offer_idx,b,r_x,r_y,env_id,mu_true_mean,mu_true_noise,regret_t,EV,Q_star,o_star,regret_exp,ece,mismatch,policy_error,regret_bound_t,temperature,model,L_eff,C,rho,slack,covered,t,trial,cum_regret,cum_regret_bound,history_length,intervention_mode,intervention_applied
1,1,1,1,general,"[0.5, 0.5]","[0.5754519731100167, 0.42454802688998333]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.8400046801581185,0.8,gemini-2.0-flash,4,0.7142857142857143,840004680.1581184,0.8400046801566188,True,1,0,1.4996892616636615e-12,0.8400046801581185,5,non_target,False
1,0,5,0,general,"[0.5, 0.5]","[0.7258917777154578, 0.27410822228454224]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.499999999999,0.19332136980108594,0.1050005850202648,2.6218592478539744,0.8,gemini-2.0-flash,4,0.7142857142857143,2621859247.8539743,2.6218592478524747,True,2,0,2.999378523327323e-12,3.461863928012093,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.3628198208517387, 0.6371801791482613]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.8400046801581185,0.8,gemini-2.0-flash,4,0.7142857142857143,840004680.1581184,0.8400046801566188,True,3,0,4.499067784990984e-12,4.301868608170212,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.474818132821633, 0.525181867178367]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.16666666666666666,0.12957046939870592,0.1050005850202648,1.414474693866359,0.8,gemini-2.0-flash,4,0.7142857142857143,1414474693.866359,1.4144746938648594,True,4,0,5.998757046654646e-12,5.716343302036571,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.7250669927658224, 0.27493300723417763]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.8400046801581185,0.8,gemini-2.0-flash,4,0.7142857142857143,840004680.1581184,0.8400046801566188,True,5,0,7.498446308318307e-12,6.55634798219469,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.6356353229130899, 0.3643646770869101]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.09999999999999998,0.09231302875129804,0.1050005850202648,1.074968740800537,0.8,gemini-2.0-flash,4,0.7142857142857143,1074968740.800537,1.0749687407990374,True,6,0,8.998135569981969e-12,7.631316722995226,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.7044086818433666, 0.2955913181566335]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.8400046801581185,0.8,gemini-2.0-flash,4,0.7142857142857143,840004680.1581184,0.8400046801566188,True,7,0,1.049782483164563e-11,8.471321403153345,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.7684221490484271, 0.23157785095157293]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.07099999999999998,0.09584350846483805,0.1050005850202648,1.006233516797554,0.8,gemini-2.0-flash,4,0.7142857142857143,1006233516.7975539,1.0062335167960543,True,8,0,1.1997514093309292e-11,9.477554919950899,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.6259097875447862, 0.3740902124552138]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.125,0.08936373702992925,0.1050005850202648,1.1346001453436334,0.8,gemini-2.0-flash,4,0.7142857142857143,1134600145.3436334,1.1346001453421337,True,9,0,1.3497203354972953e-11,10.612155065294532,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.5008989002859634, 0.49910109971403666]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.05555555555555558,0.09777259984979926,0.1050005850202648,0.9698228982104151,0.8,gemini-2.0-flash,4,0.7142857142857143,969822898.210415,0.9698228982089154,True,10,0,1.4996892616636615e-11,11.581977963504947,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.3373358801411138, 0.6626641198588862]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.8400046801581185,0.8,gemini-2.0-flash,4,0.7142857142857143,840004680.1581184,0.8400046801566188,True,1,1,1.4996892616636615e-12,0.8400046801581185,5,non_target,False
1,1,1,1,general,"[0.5, 0.5]","[0.37372900439184864, 0.6262709956081514]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.499999999999,0.19332136980108594,0.1050005850202648,2.6218592478539744,0.8,gemini-2.0-flash,4,0.7142857142857143,2621859247.8539743,2.6218592478524747,True,2,1,2.999378523327323e-12,3.461863928012093,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.2462608554963892, 0.7537391445036108]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.499999999999,0.19332136980108594,0.1050005850202648,2.6218592478539744,0.8,gemini-2.0-flash,4,0.7142857142857143,2621859247.8539743,2.6218592478524747,True,3,1,4.499067784990984e-12,6.0837231758660675,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.5991375866224309, 0.4008624133775691]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.499999999999,0.19332136980108594,0.1050005850202648,2.6218592478539744,0.8,gemini-2.0-flash,4,0.7142857142857143,2621859247.8539743,2.6218592478524747,True,4,1,5.998757046654646e-12,8.705582423720042,5,non_target,True
