offer_idx,b,r_x,r_y,env_id,mu_true_mean,mu_true_noise,regret_t,EV,Q_star,o_star,regret_exp,ece,mismatch,policy_error,regret_bound_t,temperature,model,L_eff,C,rho,slack,covered,t,trial,cum_regret,cum_regret_bound,history_length,intervention_mode,intervention_applied
1,1,1,1,general,"[0.5, 0.5]","[0.5754519731100167, 0.42454802688998333]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.8400046801581185,1.0,gpt-5-2025-08-07,4,0.7142857142857143,840004680.1581184,0.8400046801566188,True,1,0,1.4996892616636615e-12,0.8400046801581185,5,non_target,False
1,0,5,0,general,"[0.5, 0.5]","[0.7258917777154578, 0.27410822228454224]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.499999999999,0.19332136980108594,0.1050005850202648,2.6218592478539744,1.0,gpt-5-2025-08-07,4,0.7142857142857143,2621859247.8539743,2.6218592478524747,True,2,0,2.999378523327323e-12,3.461863928012093,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.3628198208517387, 0.6371801791482613]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.09999999999999998,0.11920292202111764,0.1050005850202648,1.1825283138798155,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1182528313.8798153,1.1825283138783158,True,3,0,4.499067784990984e-12,4.644392241891909,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.474818132821633, 0.525181867178367]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.1666666667,0.1295704694040765,0.1050005850202648,1.4144746939830792,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1414474693.9830792,1.4144746939815795,True,4,0,5.998757046654646e-12,6.058866935874988,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.7250669927658224, 0.27493300723417763]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.8400046801581185,1.0,gpt-5-2025-08-07,4,0.7142857142857143,840004680.1581184,0.8400046801566188,True,5,0,7.498446308318307e-12,6.898871616033107,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.6356353229130899, 0.3643646770869101]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.09999999999999998,0.09231302875129804,0.1050005850202648,1.074968740800537,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1074968740.800537,1.0749687407990374,True,6,0,8.998135569981969e-12,7.9738403568336444,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.7044086818433666, 0.2955913181566335]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.1667,0.08463306323637662,0.1050005850202648,1.23482030731228,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1234820307.31228,1.2348203073107804,True,7,0,1.049782483164563e-11,9.208660664145924,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.7684221490484271, 0.23157785095157293]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0714285714,0.09579046596418625,0.1050005850202648,1.0072458365092327,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1007245836.5092326,1.007245836507733,True,8,0,1.1997514093309292e-11,10.215906500655157,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.3373358801411138, 0.6626641198588862]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.8400046801581185,1.0,gpt-5-2025-08-07,4,0.7142857142857143,840004680.1581184,0.8400046801566188,True,1,1,1.4996892616636615e-12,0.8400046801581185,5,non_target,False
1,1,1,1,general,"[0.5, 0.5]","[0.37372900439184864, 0.6262709956081514]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.499999999999,0.19332136980108594,0.1050005850202648,2.6218592478539744,1.0,gpt-5-2025-08-07,4,0.7142857142857143,2621859247.8539743,2.6218592478524747,True,2,1,2.999378523327323e-12,3.461863928012093,5,non_target,True
