offer_idx,b,r_x,r_y,env_id,mu_true_mean,mu_true_noise,regret_t,EV,Q_star,o_star,regret_exp,ece,mismatch,policy_error,regret_bound_t,temperature,model,L_eff,C,rho,slack,covered,t,trial,cum_regret,cum_regret_bound,history_length,intervention_mode,intervention_applied
1,1,1,1,general,"[0.5, 0.5]","[0.5754519731100167, 0.42454802688998333]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.8400046801581185,1.0,gpt-5-2025-08-07,4,0.7142857142857143,840004680.1581184,0.8400046801566188,True,1,0,1.4996892616636615e-12,0.8400046801581185,5,target,False
1,0,5,0,general,"[0.5, 0.5]","[0.7258917777154578, 0.27410822228454224]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,1.8875798565904405,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1887579856.5904403,1.8875798565889408,True,2,0,2.999378523327323e-12,2.7275845367485587,5,target,True
1,1,1,1,general,"[0.5, 0.5]","[0.3628198208517387, 0.6371801791482613]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.020000000000000018,0.10771605952438065,0.1050005850202648,0.908009435321439,1.0,gpt-5-2025-08-07,4,0.7142857142857143,908009435.3214389,0.9080094353199393,True,3,0,4.499067784990984e-12,3.635593972069998,5,target,True
1,0,5,0,general,"[0.5, 0.5]","[0.474818132821633, 0.525181867178367]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.17,0.13010847436199774,0.1050005850202648,1.426150523243336,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1426150523.243336,1.4261505232418363,True,4,0,5.998757046654646e-12,5.061744495313334,5,target,True
1,0,5,0,general,"[0.5, 0.5]","[0.7250669927658224, 0.27493300723417763]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.30000000000000004,0.152608664841631,0.1050005850202648,1.8875798565904405,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1887579856.5904403,1.8875798565889408,True,5,0,7.498446308318307e-12,6.949324351903774,5,target,True
1,0,5,0,general,"[0.5, 0.5]","[0.6356353229130899, 0.3643646770869101]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.020000000000000018,0.10771605952438065,0.1050005850202648,0.908009435321439,1.0,gpt-5-2025-08-07,4,0.7142857142857143,908009435.3214389,0.9080094353199393,True,6,0,8.998135569981969e-12,7.857333787225214,5,target,True
1,1,1,1,general,"[0.5, 0.5]","[0.7044086818433666, 0.2955913181566335]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.1667,0.08463306323637662,0.1050005850202648,1.23482030731228,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1234820307.31228,1.2348203073107804,True,7,0,1.049782483164563e-11,9.092154094537493,5,target,True
1,0,5,0,general,"[0.5, 0.5]","[0.7684221490484271, 0.23157785095157293]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.19999999999999998,0.08101976866430785,0.1050005850202648,1.315509986166862,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1315509986.166862,1.3155099861653623,True,8,0,1.1997514093309292e-11,10.407664080704356,5,target,True
1,1,1,1,general,"[0.5, 0.5]","[0.3373358801411138, 0.6626641198588862]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.0,0.1050005850192648,0.1050005850202648,0.8400046801581185,1.0,gpt-5-2025-08-07,4,0.7142857142857143,840004680.1581184,0.8400046801566188,True,1,1,1.4996892616636615e-12,0.8400046801581185,5,target,False
1,1,1,1,general,"[0.5, 0.5]","[0.37372900439184864, 0.6262709956081514]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.25,0.14359896874746003,0.1050005850202648,1.7086839293566136,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1708683929.3566134,1.708683929355114,True,2,1,2.999378523327323e-12,2.5486886095147323,5,target,True
1,1,1,1,general,"[0.5, 0.5]","[0.2462608554963892, 0.7537391445036108]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.4,0.17201283293476138,0.1050005850202648,2.2509108146772476,1.0,gpt-5-2025-08-07,4,0.7142857142857143,2250910814.6772475,2.250910814675748,True,3,1,4.499067784990984e-12,4.79959942419198,5,target,True
1,0,5,0,general,"[0.5, 0.5]","[0.5991375866224309, 0.4008624133775691]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.499999999999,0.19332136980108594,0.1050005850202648,2.6218592478539744,1.0,gpt-5-2025-08-07,4,0.7142857142857143,2621859247.8539743,2.6218592478524747,True,4,1,5.998757046654646e-12,7.421458672045954,5,target,True
1,0,5,0,general,"[0.5, 0.5]","[0.07178762093411473, 0.9282123790658853]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.25,0.14359896874746003,0.1050005850202648,1.7086839293566136,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1708683929.3566134,1.708683929355114,True,5,1,7.498446308318307e-12,9.130142601402568,5,target,True
1,1,1,1,general,"[0.5, 0.5]","[0.46399375130054443, 0.5360062486994556]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.09999999999999998,0.11920292202111764,0.1050005850202648,1.1825283138798155,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1182528313.8798153,1.1825283138783158,True,6,1,8.998135569981969e-12,10.312670915282384,5,target,True
1,1,1,1,general,"[0.5, 0.5]","[0.18494633023339158, 0.8150536697666084]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.25,0.14359896874746003,0.1050005850202648,1.7086839293566136,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1708683929.3566134,1.708683929355114,True,7,1,1.049782483164563e-11,12.021354844638998,5,target,True
1,0,5,0,general,"[0.5, 0.5]","[0.8488187048904017, 0.1511812951095983]",1.4996892616636615e-12,2.9999999999985003,3.0,1,1.4996892616636615e-12,0.21428599999999998,0.13743798083440537,0.1050005850202648,1.581999977704395,1.0,gpt-5-2025-08-07,4,0.7142857142857143,1581999977.7043948,1.5819999777028952,True,8,1,1.1997514093309292e-11,13.603354822343393,5,target,True
