offer_idx,b,r_x,r_y,env_id,mu_true_mean,mu_true_noise,regret_t,EV,Q_star,o_star,regret_exp,ece,mismatch,policy_error,regret_bound_t,temperature,model,L_eff,C,rho,slack,covered,t,trial,cum_regret,cum_regret_bound,history_length,intervention_mode,intervention_applied
1,1,0,0,general,"[0.5, 0.5]","[0.5754519731100167, 0.42454802688998333]",1.25,2.25,3.5,0,1.25,0.33333333333333337,0.48283584724248,0.02734678679618287,2.993111488535604,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.394489190828483,1.7431114885356038,True,1,0,1.25,2.993111488535604,5,none,False
0,0,4,4,general,"[0.5, 0.5]","[0.7258917777154578, 0.27410822228454224]",1.25,2.25,3.5,0,1.25,0.19999999999999998,0.4639354619008337,0.02734678679618287,2.5365575662166377,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.0292460529733103,1.2865575662166377,True,2,0,2.5,5.529669054752242,5,none,False
1,1,0,0,general,"[0.5, 0.5]","[0.3628198208517387, 0.6371801791482613]",0.8333333333333335,2.6666666666666665,3.5,0,0.8333333333333335,0.16666666666666666,0.2988881376671222,0.02734678679618287,1.7811301740436964,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.1373562088524354,0.947796840710363,True,3,0,3.3333333333333335,7.310799228795938,5,none,False
1,0,2,3,general,"[0.5, 0.5]","[0.474818132821633, 0.525181867178367]",1.666666666666667,1.833333333333333,3.5,0,1.666666666666667,0.16666666666666666,0.6322214710004556,0.02734678679618287,3.11446350737703,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.8686781044262177,1.447796840710363,True,4,0,5.0,10.425262736172968,5,none,False
0,0,4,4,general,"[0.5, 0.5]","[0.7250669927658224, 0.27493300723417763]",1.0,2.5,3.5,0,1.0,0.07142857142857142,0.3752403680213275,0.02734678679618287,1.8144302519231026,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.8144302519231026,0.8144302519231026,True,5,0,6.0,12.23969298809607,5,none,False
1,0,2,3,general,"[0.5, 0.5]","[0.6356353229130899, 0.3643646770869101]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4685856289684298,0.02734678679618287,2.2694439487727363,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.815555159018189,1.0194439487727363,True,6,0,7.25,14.509136936868806,5,none,False
1,1,0,0,general,"[0.5, 0.5]","[0.7044086818433666, 0.2955913181566335]",1.25,2.25,3.5,0,1.25,0.0,0.47265321320381715,0.02734678679618287,2.0,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.6,0.75,True,7,0,8.5,16.509136936868806,5,none,False
1,0,2,3,general,"[0.5, 0.5]","[0.7684221490484271, 0.23157785095157293]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4762070576018354,0.02734678679618287,2.299929663306359,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.839943730645087,1.0499296633063588,True,8,0,9.75,18.809066600175164,5,none,False
0,0,4,4,general,"[0.5, 0.5]","[0.6259097875447862, 0.3740902124552138]",1.0,2.5,3.5,0,1.0,0.07142857142857142,0.3752403680213275,0.02734678679618287,1.8144302519231026,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.8144302519231026,0.8144302519231026,True,9,0,10.75,20.623496852098267,5,none,False
0,1,3,2,general,"[0.5, 0.5]","[0.5008989002859634, 0.49910109971403666]",0.7500000000000004,2.7499999999999996,3.5,0,0.7500000000000004,0.04500000000000001,0.2708903232744252,0.02734678679618287,1.3215198688538607,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.7620264918051467,0.5715198688538603,True,10,0,11.5,21.94501672095213,5,none,False
1,1,0,0,general,"[0.5, 0.5]","[0.3373358801411138, 0.6626641198588862]",1.25,2.25,3.5,0,1.25,0.0,0.47265321320381715,0.02734678679618287,2.0,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.6,0.75,True,1,1,1.25,2.0,5,none,False
0,1,3,2,general,"[0.5, 0.5]","[0.37372900439184864, 0.6262709956081514]",0.49999999999999956,3.0000000000000004,3.5,0,0.49999999999999956,0.09999999999999998,0.16858562896842982,0.02734678679618287,1.0694439487727365,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.138887897545475,0.569443948772737,True,2,1,1.7499999999999996,3.0694439487727365,5,none,False
0,1,3,2,general,"[0.5, 0.5]","[0.2462608554963892, 0.7537391445036108]",1.25,2.25,3.5,0,1.25,0.09999999999999998,0.4685856289684298,0.02734678679618287,2.2694439487727363,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,1.815555159018189,1.0194439487727363,True,3,1,2.9999999999999996,5.338887897545472,5,none,False
1,0,2,3,general,"[0.5, 0.5]","[0.5991375866224309, 0.4008624133775691]",1.25,2.25,3.5,0,1.25,0.25,0.46136834884095035,0.02734678679618287,2.669146256834247,0.8,meta-llama/Llama-3.1-8B-Instruct,4,0.7142857142857143,2.1353170054673978,1.4191462568342472,True,4,1,4.25,8.00803415437972,5,none,False
